file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
n_frq\set29\n_frq_5.py,n_frq,29,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,9,46.000001,69.000001,22.000001,1,1,1029,0
n_frq\set29\n_frq_8.py,n_frq,29,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,11,46.0,69.0,21.4,1,1,1029,0
n_frq\set29\n_frq_12.py,n_frq,29,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000002,69.000001,21.400001,1,1,1029,0
n_frq\set30\n_frq_2.py,n_frq,30,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,12,46.000003,69.000006,23.600002,1,1,1030,0
n_frq\set30\n_frq_3.py,n_frq,30,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,12,46.000003,69.000006,23.600002,1,1,1030,0
n_frq\set30\n_frq_5.py,n_frq,30,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999997,68.999997,21.399998,1,1,1030,0
n_frq\set30\n_frq_8.py,n_frq,30,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,10,45.999998,68.999995,21.399999,1,1,1030,0
n_frq\set30\n_frq_12.py,n_frq,30,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,45.999999,69.000002,21.399999,1,1,1030,0
n_frq\set31\n_frq_2.py,n_frq,31,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.0,69.000005,30.5,1,1,1031,0
n_frq\set31\n_frq_3.py,n_frq,31,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.0,69.000005,28.171429,1,1,1031,0
n_frq\set31\n_frq_5.py,n_frq,31,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,46.0,68.999997,23.6,1,1,1031,0
n_frq\set31\n_frq_8.py,n_frq,31,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,46.000002,68.999998,23.009092,1,1,1031,0
n_frq\set31\n_frq_12.py,n_frq,31,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,11,46.000001,69.000005,21.400001,1,1,1031,0
n_frq\set32\n_frq_2.py,n_frq,32,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.0,69.0,24.4,1,1,1032,0
n_frq\set32\n_frq_3.py,n_frq,32,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.0,69.0,24.4,1,1,1032,0
n_frq\set32\n_frq_5.py,n_frq,32,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999997,68.999998,21.399998,1,1,1032,0
n_frq\set32\n_frq_8.py,n_frq,32,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,12,46.0,69.000001,21.4,1,1,1032,0
n_frq\set32\n_frq_12.py,n_frq,32,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,46.000001,69.000002,21.400001,1,1,1032,0
n_frq\set33\n_frq_2.py,n_frq,33,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,46.000001,69.000001,21.433334,1,1,1033,0
n_frq\set33\n_frq_3.py,n_frq,33,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,46.000001,69.000001,21.433334,1,1,1033,0
n_frq\set33\n_frq_5.py,n_frq,33,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,46.000002,69.000003,21.433334,1,1,1033,0
n_frq\set33\n_frq_8.py,n_frq,33,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,11,46.000005,69.000005,21.433335,1,1,1033,0
n_frq\set33\n_frq_12.py,n_frq,33,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,15,46.0,68.999995,21.433333,1,1,1033,0
n_frq\set34\n_frq_2.py,n_frq,34,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,15,45.999998,68.999999,23.599999,1,1,1034,0
n_frq\set34\n_frq_3.py,n_frq,34,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,15,45.999998,68.999999,23.599999,1,1,1034,0
n_frq\set34\n_frq_5.py,n_frq,34,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999997,68.999998,22.042855,1,1,1034,0
n_frq\set34\n_frq_8.py,n_frq,34,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000001,69.000003,22.042858,1,1,1034,0
n_frq\set34\n_frq_12.py,n_frq,34,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,21.433334,1,1,1034,0
n_frq\set35\n_frq_2.py,n_frq,35,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999997,68.999998,33.099998,1,1,1035,0
n_frq\set35\n_frq_3.py,n_frq,35,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999997,68.999998,33.099998,1,1,1035,0
n_frq\set35\n_frq_5.py,n_frq,35,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,46.000001,69.000003,21.400001,1,1,1035,0
n_frq\set35\n_frq_8.py,n_frq,35,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,13,45.999998,68.999995,21.399999,1,1,1035,0
n_frq\set35\n_frq_12.py,n_frq,35,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,15,46.000001,69.0,21.400001,1,1,1035,0
n_frq\set36\n_frq_2.py,n_frq,36,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,12,45.999999,69.0,24.399999,1,1,1036,0
n_frq\set36\n_frq_3.py,n_frq,36,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,12,45.999999,69.0,24.399999,1,1,1036,0
n_frq\set36\n_frq_5.py,n_frq,36,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,15,46.000002,68.999998,22.042858,1,1,1036,0
n_frq\set36\n_frq_8.py,n_frq,36,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300006,40,13,46.000001,69.000008,22.042858,1,1,1036,0
n_frq\set36\n_frq_12.py,n_frq,36,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,10,46.000001,69.000005,21.400001,1,1,1036,0
n_frq\set37\n_frq_2.py,n_frq,37,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,12,46.0,69.000005,22.042857,1,1,1037,0
n_frq\set37\n_frq_3.py,n_frq,37,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,12,46.0,69.000005,22.042857,1,1,1037,0
n_frq\set37\n_frq_5.py,n_frq,37,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,46.000001,69.000002,22.042858,1,1,1037,0
n_frq\set37\n_frq_8.py,n_frq,37,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999999,68.999998,22.042857,1,1,1037,0
n_frq\set37\n_frq_12.py,n_frq,37,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,46.000001,69.000003,21.400001,1,1,1037,0
n_frq\set38\n_frq_2.py,n_frq,38,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,15,45.999997,68.999994,22.042855,1,1,1038,0
n_frq\set38\n_frq_3.py,n_frq,38,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,45.999999,69.000003,21.999999,1,1,1038,0
n_frq\set38\n_frq_5.py,n_frq,38,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.400001,1,1,1038,0
n_frq\set38\n_frq_8.py,n_frq,38,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,10,46.000001,69.0,21.400001,1,1,1038,0
n_frq\set38\n_frq_12.py,n_frq,38,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,12,45.999998,68.999995,21.399999,1,1,1038,0
n_frq\set39\n_frq_2.py,n_frq,39,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,46.000002,69.000002,33.100002,1,1,1039,0
n_frq\set39\n_frq_3.py,n_frq,39,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,12,46.0,69.0,21.4,1,1,1039,0
n_frq\set39\n_frq_5.py,n_frq,39,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,15,46.000001,68.999999,21.400001,1,1,1039,0
n_frq\set39\n_frq_8.py,n_frq,39,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,46.000003,69.000003,21.400002,1,1,1039,0
n_frq\set39\n_frq_12.py,n_frq,39,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,15,46.000001,68.999999,21.400001,1,1,1039,0
n_frq\set40\n_frq_2.py,n_frq,40,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999998,68.999998,21.399999,1,1,1040,0
n_frq\set40\n_frq_3.py,n_frq,40,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999998,68.999998,21.399999,1,1,1040,0
n_frq\set40\n_frq_5.py,n_frq,40,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,46.000001,69.000001,21.400001,1,1,1040,0
n_frq\set40\n_frq_8.py,n_frq,40,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,10,46.0,69.000001,21.4,1,1,1040,0
n_frq\set40\n_frq_12.py,n_frq,40,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,12,46.000001,69.000001,21.400001,1,1,1040,0
n_frq\set41\n_frq_2.py,n_frq,41,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,46.000001,69.000001,21.400001,1,1,1041,0
n_frq\set41\n_frq_3.py,n_frq,41,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,15,46.0,68.999999,21.4,1,1,1041,0
n_frq\set41\n_frq_5.py,n_frq,41,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,15,45.999995,68.999997,21.399998,1,1,1041,0
n_frq\set41\n_frq_8.py,n_frq,41,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,10,45.999999,69.0,21.399999,1,1,1041,0
n_frq\set41\n_frq_12.py,n_frq,41,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999998,68.999998,21.399999,1,1,1041,0
n_frq\set42\n_frq_2.py,n_frq,42,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000002,21.400001,1,1,1042,0
n_frq\set42\n_frq_3.py,n_frq,42,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,45.999998,69.000001,21.399999,1,1,1042,0
n_frq\set42\n_frq_5.py,n_frq,42,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,11,45.999998,69.0,21.399999,1,1,1042,0
n_frq\set42\n_frq_8.py,n_frq,42,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.0,69.000002,21.4,1,1,1042,0
n_frq\set42\n_frq_12.py,n_frq,42,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,10,46.0,69.0,21.4,1,1,1042,0
n_frq\set43\n_frq_2.py,n_frq,43,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000001,69.000003,23.009091,1,1,1043,0
n_frq\set43\n_frq_3.py,n_frq,43,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,12,46.0,68.999998,23.009091,1,1,1043,0
n_frq\set43\n_frq_5.py,n_frq,43,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000001,69.0,21.433334,1,1,1043,0
n_frq\set43\n_frq_8.py,n_frq,43,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.30001,40,12,46.000005,69.000014,21.433335,1,1,1043,0
n_frq\set43\n_frq_12.py,n_frq,43,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,10,46.0,69.000001,21.4,1,1,1043,0
n_frq\set44\n_frq_2.py,n_frq,44,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000001,69.000003,21.433334,1,1,1044,0
n_frq\set44\n_frq_3.py,n_frq,44,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000001,69.000002,21.433334,1,1,1044,0
n_frq\set44\n_frq_5.py,n_frq,44,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,12,45.999999,69.0,21.433333,1,1,1044,0
n_frq\set44\n_frq_8.py,n_frq,44,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,12,46.0,68.999999,21.433333,1,1,1044,0
n_frq\set44\n_frq_12.py,n_frq,44,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,12,45.999999,68.999997,21.433333,1,1,1044,0
n_frq\set45\n_frq_2.py,n_frq,45,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,9,46.000002,69.0,33.100002,1,1,1045,0
n_frq\set45\n_frq_3.py,n_frq,45,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999998,68.999997,23.599999,1,1,1045,0
n_frq\set45\n_frq_5.py,n_frq,45,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999998,68.999997,23.599999,1,1,1045,0
n_frq\set45\n_frq_8.py,n_frq,45,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,45.999999,69.000001,23.599999,1,1,1045,0
n_frq\set45\n_frq_12.py,n_frq,45,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000001,69.000002,21.433334,1,1,1045,0
n_frq\set46\n_frq_2.py,n_frq,46,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.0,69.000003,26.130769,1,1,1046,0
n_frq\set46\n_frq_3.py,n_frq,46,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.0,69.000003,26.130769,1,1,1046,0
n_frq\set46\n_frq_5.py,n_frq,46,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,46.0,69.000001,22.042857,1,1,1046,0
n_frq\set46\n_frq_8.py,n_frq,46,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,12,46.000002,69.000001,21.433334,1,1,1046,0
n_frq\set46\n_frq_12.py,n_frq,46,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,45.999999,69.0,21.433333,1,1,1046,0
n_frq\set47\n_frq_2.py,n_frq,47,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,11,46.000001,69.000006,22.042858,1,1,1047,0
n_frq\set47\n_frq_3.py,n_frq,47,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000002,69.000001,22.000001,1,1,1047,0
n_frq\set47\n_frq_5.py,n_frq,47,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000002,22.000001,1,1,1047,0
n_frq\set47\n_frq_8.py,n_frq,47,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,12,46.0,69.000001,21.4,1,1,1047,0
n_frq\set47\n_frq_12.py,n_frq,47,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,15,46.0,68.999994,21.4,1,1,1047,0
n_frq\set48\n_frq_2.py,n_frq,48,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,46.000001,69.000002,22.000001,1,1,1048,0
n_frq\set48\n_frq_3.py,n_frq,48,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,12,45.999998,68.999995,21.399999,1,1,1048,0
n_frq\set48\n_frq_5.py,n_frq,48,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999997,68.999997,21.399998,1,1,1048,0
n_frq\set48\n_frq_8.py,n_frq,48,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,13,46.000003,69.000006,21.400002,1,1,1048,0
n_frq\set48\n_frq_12.py,n_frq,48,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000001,69.0,21.400001,1,1,1048,0
n_frq\set49\n_frq_2.py,n_frq,49,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299995,40,15,46.000001,68.999993,33.100001,1,1,1049,0
n_frq\set49\n_frq_3.py,n_frq,49,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299995,40,15,46.000001,68.999993,30.500001,1,1,1049,0
n_frq\set49\n_frq_5.py,n_frq,49,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,45.999998,69.000002,23.599999,1,1,1049,0
n_frq\set49\n_frq_8.py,n_frq,49,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,45.999998,69.000003,21.433332,1,1,1049,0
n_frq\set49\n_frq_12.py,n_frq,49,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,46.000002,69.000002,21.400001,1,1,1049,0
n_frq\set50\n_frq_2.py,n_frq,50,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,11,45.999999,68.999999,23.00909,1,1,1050,0
n_frq\set50\n_frq_3.py,n_frq,50,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,13,46.000001,68.999999,23.009091,1,1,1050,0
n_frq\set50\n_frq_5.py,n_frq,50,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,15,46.000003,68.999998,23.009093,1,1,1050,0
n_frq\set50\n_frq_8.py,n_frq,50,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,13,46.000001,68.999999,21.400001,1,1,1050,0
n_frq\set50\n_frq_12.py,n_frq,50,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,10,46.000001,69.000005,21.400001,1,1,1050,0
n_frq\set51\n_frq_2.py,n_frq,51,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000003,69.000001,23.600002,1,1,1051,0
n_frq\set51\n_frq_3.py,n_frq,51,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000002,69.000003,22.042858,1,1,1051,0
n_frq\set51\n_frq_5.py,n_frq,51,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999998,68.999998,21.999999,1,1,1051,0
n_frq\set51\n_frq_8.py,n_frq,51,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,46.000003,69.000003,21.400002,1,1,1051,0
n_frq\set51\n_frq_12.py,n_frq,51,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.0,68.999998,21.4,1,1,1051,0
n_frq\set52\n_frq_2.py,n_frq,52,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,13,45.999999,68.999999,21.399999,1,1,1052,0
n_frq\set52\n_frq_3.py,n_frq,52,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,13,45.999999,68.999999,21.399999,1,1,1052,0
n_frq\set52\n_frq_5.py,n_frq,52,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999997,68.999997,21.399998,1,1,1052,0
n_frq\set52\n_frq_8.py,n_frq,52,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,21.400001,1,1,1052,0
n_frq\set52\n_frq_12.py,n_frq,52,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.0,69.000001,21.4,1,1,1052,0
n_frq\set53\n_frq_2.py,n_frq,53,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,9,45.999997,68.999995,23.009089,1,1,1053,0
n_frq\set53\n_frq_3.py,n_frq,53,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,9,45.999998,68.999995,23.00909,1,1,1053,0
n_frq\set53\n_frq_5.py,n_frq,53,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,9,45.999998,68.999995,23.00909,1,1,1053,0
n_frq\set53\n_frq_8.py,n_frq,53,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000002,69.000002,21.433334,1,1,1053,0
n_frq\set53\n_frq_12.py,n_frq,53,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299995,40,12,45.999999,68.999993,21.399999,1,1,1053,0
n_frq\set54\n_frq_2.py,n_frq,54,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,46.0,68.999998,22.042857,1,1,1054,0
n_frq\set54\n_frq_3.py,n_frq,54,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999999,68.999997,22.042857,1,1,1054,0
n_frq\set54\n_frq_5.py,n_frq,54,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999999,68.999997,22.042857,1,1,1054,0
n_frq\set54\n_frq_8.py,n_frq,54,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,9,46.000001,69.000001,21.400001,1,1,1054,0
n_frq\set54\n_frq_12.py,n_frq,54,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,15,46.0,68.999995,21.4,1,1,1054,0
n_frq\set55\n_frq_2.py,n_frq,55,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,9,45.999998,69.0,22.042856,1,1,1055,0
n_frq\set55\n_frq_3.py,n_frq,55,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,45.999999,69.000002,22.042857,1,1,1055,0
n_frq\set55\n_frq_5.py,n_frq,55,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,45.999999,69.000002,22.042857,1,1,1055,0
n_frq\set55\n_frq_8.py,n_frq,55,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,9,45.999999,69.000002,21.433333,1,1,1055,0
n_frq\set55\n_frq_12.py,n_frq,55,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,45.999999,69.000002,21.433333,1,1,1055,0
n_frq\set56\n_frq_2.py,n_frq,56,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000001,69.0,22.042858,1,1,1056,0
n_frq\set56\n_frq_3.py,n_frq,56,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000001,69.0,21.400001,1,1,1056,0
n_frq\set56\n_frq_5.py,n_frq,56,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999999,68.999998,21.399999,1,1,1056,0
n_frq\set56\n_frq_8.py,n_frq,56,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,12,46.000001,69.000005,21.400001,1,1,1056,0
n_frq\set56\n_frq_12.py,n_frq,56,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,45.999999,69.000002,21.399999,1,1,1056,0
n_frq\set57\n_frq_2.py,n_frq,57,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,45.999999,69.000001,28.171428,1,1,1057,0
n_frq\set57\n_frq_3.py,n_frq,57,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,45.999999,69.000001,28.171428,1,1,1057,0
n_frq\set57\n_frq_5.py,n_frq,57,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,15,46.0,68.999997,21.4,1,1,1057,0
n_frq\set57\n_frq_8.py,n_frq,57,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,13,45.999997,68.999999,21.399998,1,1,1057,0
n_frq\set57\n_frq_12.py,n_frq,57,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,46.000001,68.999998,21.400001,1,1,1057,0
n_frq\set58\n_frq_2.py,n_frq,58,n_frq,2,2,5,2,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,15,46.000003,69.000005,22.000002,1,1,1058,0
n_frq\set58\n_frq_3.py,n_frq,58,n_frq,3,2,5,3,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,12,46.000001,69.0,21.400001,1,1,1058,0
n_frq\set58\n_frq_5.py,n_frq,58,n_frq,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,15,46.000001,69.0,21.400001,1,1,1058,0
n_frq\set58\n_frq_8.py,n_frq,58,n_frq,8,2,5,8,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,15,45.999999,69.000006,21.399999,1,1,1058,0
n_frq\set58\n_frq_12.py,n_frq,58,n_frq,12,2,5,12,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.0,69.000002,21.4,1,1,1058,0
