file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
n_tsk\set28\n_tsk_6.py,n_tsk,28,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,18,92.000005,138.000006,44.000002,1,1,1028,0
n_tsk\set28\n_tsk_8.py,n_tsk,28,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999995,137.999993,43.999998,1,1,1028,0
n_tsk\set28\n_tsk_10.py,n_tsk,28,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,39,92.0,137.999992,44.0,1,1,1028,0
n_tsk\set28\n_tsk_12.py,n_tsk,28,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,55,92.00001,138.000009,44.000005,1,1,1028,0
n_tsk\set29\n_tsk_4.py,n_tsk,29,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,15,91.999995,138.000005,43.999998,1,1,1029,0
n_tsk\set29\n_tsk_6.py,n_tsk,29,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,18,91.999995,137.999994,43.999998,1,1,1029,0
n_tsk\set29\n_tsk_8.py,n_tsk,29,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,21,91.999999,138.000005,43.999999,1,1,1029,0
n_tsk\set29\n_tsk_10.py,n_tsk,29,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,31,91.999999,138.000001,43.999999,1,1,1029,0
n_tsk\set29\n_tsk_12.py,n_tsk,29,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,35,92.000003,138.0,44.000002,1,1,1029,0
n_tsk\set30\n_tsk_4.py,n_tsk,30,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599991,80,15,91.999995,137.999987,42.799998,1,1,1030,0
n_tsk\set30\n_tsk_6.py,n_tsk,30,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,17,91.999998,137.999999,42.799999,1,1,1030,0
n_tsk\set30\n_tsk_8.py,n_tsk,30,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,26,91.999999,138.0,42.799999,1,1,1030,0
n_tsk\set30\n_tsk_10.py,n_tsk,30,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,34,92.0,137.999992,42.8,1,1,1030,0
n_tsk\set30\n_tsk_12.py,n_tsk,30,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599985,80,46,91.999994,137.999978,42.799997,1,1,1030,0
n_tsk\set31\n_tsk_4.py,n_tsk,31,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,15,92.000005,138.000006,47.200002,1,1,1031,0
n_tsk\set31\n_tsk_6.py,n_tsk,31,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,25,92.0,138.000006,47.2,1,1,1031,0
n_tsk\set31\n_tsk_8.py,n_tsk,31,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,29,91.999997,137.999988,47.199998,1,1,1031,0
n_tsk\set31\n_tsk_10.py,n_tsk,31,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,31,91.999999,138.000003,47.199999,1,1,1031,0
n_tsk\set31\n_tsk_12.py,n_tsk,31,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,34,91.999999,138.000007,47.199999,1,1,1031,0
n_tsk\set32\n_tsk_4.py,n_tsk,32,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.60001,80,15,92.000002,138.000014,42.800001,1,1,1032,0
n_tsk\set32\n_tsk_6.py,n_tsk,32,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,20,91.999997,138.0,42.799998,1,1,1032,0
n_tsk\set32\n_tsk_8.py,n_tsk,32,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,26,92.000001,138.000007,42.800001,1,1,1032,0
n_tsk\set32\n_tsk_10.py,n_tsk,32,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,36,92.000002,138.000008,42.800001,1,1,1032,0
n_tsk\set32\n_tsk_12.py,n_tsk,32,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599986,80,48,91.999991,137.99998,42.799996,1,1,1032,0
n_tsk\set33\n_tsk_4.py,n_tsk,33,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,15,92.0,137.999999,42.866667,1,1,1033,0
n_tsk\set33\n_tsk_6.py,n_tsk,33,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,27,92.000003,137.999995,42.866668,1,1,1033,0
n_tsk\set33\n_tsk_8.py,n_tsk,33,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,36,91.999998,138.0,42.866666,1,1,1033,0
n_tsk\set33\n_tsk_10.py,n_tsk,33,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600013,80,41,92.000005,138.000018,42.866669,1,1,1033,0
n_tsk\set33\n_tsk_12.py,n_tsk,33,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,53,91.999998,137.999992,42.866666,1,1,1033,0
n_tsk\set34\n_tsk_4.py,n_tsk,34,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,15,91.999997,137.999998,44.085713,1,1,1034,0
n_tsk\set34\n_tsk_6.py,n_tsk,34,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,24,91.999998,138.000006,44.085713,1,1,1034,0
n_tsk\set34\n_tsk_8.py,n_tsk,34,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,29,92.000003,137.999995,44.085716,1,1,1034,0
n_tsk\set34\n_tsk_10.py,n_tsk,34,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,37,92.000005,137.999997,44.085716,1,1,1034,0
n_tsk\set34\n_tsk_12.py,n_tsk,34,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,41,91.999999,138.000006,44.085714,1,1,1034,0
n_tsk\set35\n_tsk_4.py,n_tsk,35,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,15,92.000001,138.000001,42.800001,1,1,1035,0
n_tsk\set35\n_tsk_6.py,n_tsk,35,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,27,92.000001,137.999995,42.800001,1,1,1035,0
n_tsk\set35\n_tsk_8.py,n_tsk,35,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,36,92.000003,137.999999,42.800002,1,1,1035,0
n_tsk\set35\n_tsk_10.py,n_tsk,35,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600017,80,48,92.000002,138.000024,42.800001,1,1,1035,0
n_tsk\set35\n_tsk_12.py,n_tsk,35,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,54,92.000007,137.999992,42.800003,1,1,1035,0
n_tsk\set36\n_tsk_4.py,n_tsk,36,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,15,91.999998,137.999995,44.085713,1,1,1036,0
n_tsk\set36\n_tsk_6.py,n_tsk,36,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,31,92.000005,138.000002,44.085716,1,1,1036,0
n_tsk\set36\n_tsk_8.py,n_tsk,36,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,34,92.000006,138.000002,44.085717,1,1,1036,0
n_tsk\set36\n_tsk_10.py,n_tsk,36,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600008,80,46,92.00001,138.000011,44.085719,1,1,1036,0
n_tsk\set36\n_tsk_12.py,n_tsk,36,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,50,91.99999,137.999994,44.085709,1,1,1036,0
n_tsk\set37\n_tsk_4.py,n_tsk,37,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,15,91.999999,137.999995,44.085714,1,1,1037,0
n_tsk\set37\n_tsk_6.py,n_tsk,37,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,31,92.00001,138.000007,44.085719,1,1,1037,0
n_tsk\set37\n_tsk_8.py,n_tsk,37,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.60001,80,35,92.000008,138.000015,44.085718,1,1,1037,0
n_tsk\set37\n_tsk_10.py,n_tsk,37,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,43,91.999995,137.999989,44.085712,1,1,1037,0
n_tsk\set37\n_tsk_12.py,n_tsk,37,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,55,92.000013,138.000008,44.08572,1,1,1037,0
n_tsk\set38\n_tsk_4.py,n_tsk,38,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,15,92.000002,138.000007,42.800001,1,1,1038,0
n_tsk\set38\n_tsk_6.py,n_tsk,38,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,24,92.000001,138.000007,42.800001,1,1,1038,0
n_tsk\set38\n_tsk_8.py,n_tsk,38,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600007,80,26,91.999997,138.00001,42.799998,1,1,1038,0
n_tsk\set38\n_tsk_10.py,n_tsk,38,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,38,92.000006,138.000005,42.800003,1,1,1038,0
n_tsk\set38\n_tsk_12.py,n_tsk,38,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,48,91.999999,138.000007,42.799999,1,1,1038,0
n_tsk\set39\n_tsk_4.py,n_tsk,39,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,15,92.000001,138.000008,42.800001,1,1,1039,0
n_tsk\set39\n_tsk_6.py,n_tsk,39,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600007,80,27,92.000005,138.00001,42.800002,1,1,1039,0
n_tsk\set39\n_tsk_8.py,n_tsk,39,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,36,91.999989,137.999997,42.799995,1,1,1039,0
n_tsk\set39\n_tsk_10.py,n_tsk,39,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.60001,80,44,92.000005,138.000015,42.800002,1,1,1039,0
n_tsk\set39\n_tsk_12.py,n_tsk,39,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,56,91.999997,138.000001,42.799998,1,1,1039,0
n_tsk\set40\n_tsk_4.py,n_tsk,40,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,15,92.000005,138.000006,42.800002,1,1,1040,0
n_tsk\set40\n_tsk_6.py,n_tsk,40,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,25,91.999997,137.999991,42.799998,1,1,1040,0
n_tsk\set40\n_tsk_8.py,n_tsk,40,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,29,92.000003,137.999991,42.800002,1,1,1040,0
n_tsk\set40\n_tsk_10.py,n_tsk,40,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,35,91.999992,138.000002,42.799996,1,1,1040,0
n_tsk\set40\n_tsk_12.py,n_tsk,40,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,40,92.000007,138.000003,42.800003,1,1,1040,0
n_tsk\set41\n_tsk_4.py,n_tsk,41,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,15,92.000001,138.000001,42.800001,1,1,1041,0
n_tsk\set41\n_tsk_6.py,n_tsk,41,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,27,91.999998,137.999997,42.799999,1,1,1041,0
n_tsk\set41\n_tsk_8.py,n_tsk,41,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599981,80,36,91.999995,137.999974,42.799998,1,1,1041,0
n_tsk\set41\n_tsk_10.py,n_tsk,41,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600016,80,44,92.000009,138.000023,42.800004,1,1,1041,0
n_tsk\set41\n_tsk_12.py,n_tsk,41,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600008,80,46,92.000008,138.000011,42.800004,1,1,1041,0
n_tsk\set42\n_tsk_4.py,n_tsk,42,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,15,92.000002,138.000005,42.800001,1,1,1042,0
n_tsk\set42\n_tsk_6.py,n_tsk,42,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,17,92.0,138.000001,42.8,1,1,1042,0
n_tsk\set42\n_tsk_8.py,n_tsk,42,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,23,92.000002,138.000006,42.800001,1,1,1042,0
n_tsk\set42\n_tsk_10.py,n_tsk,42,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,25,92.000002,138.000008,42.800001,1,1,1042,0
n_tsk\set42\n_tsk_12.py,n_tsk,42,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,31,92.000002,137.999997,42.800001,1,1,1042,0
n_tsk\set43\n_tsk_4.py,n_tsk,43,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,15,91.999995,137.999994,42.866665,1,1,1043,0
n_tsk\set43\n_tsk_6.py,n_tsk,43,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599993,80,25,92.000003,137.99999,42.866668,1,1,1043,0
n_tsk\set43\n_tsk_8.py,n_tsk,43,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,31,91.999994,137.999994,42.866664,1,1,1043,0
n_tsk\set43\n_tsk_10.py,n_tsk,43,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,36,92.0,137.999999,42.866667,1,1,1043,0
n_tsk\set43\n_tsk_12.py,n_tsk,43,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600012,80,40,92.0,138.000017,42.866667,1,1,1043,0
n_tsk\set44\n_tsk_4.py,n_tsk,44,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,15,92.000002,138.000003,42.866668,1,1,1044,0
n_tsk\set44\n_tsk_6.py,n_tsk,44,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,23,92.0,138.000006,42.866667,1,1,1044,0
n_tsk\set44\n_tsk_8.py,n_tsk,44,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,31,92.000001,137.999995,42.866667,1,1,1044,0
n_tsk\set44\n_tsk_10.py,n_tsk,44,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,40,91.999993,137.999994,42.866663,1,1,1044,0
n_tsk\set44\n_tsk_12.py,n_tsk,44,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,50,92.000003,137.999992,42.866668,1,1,1044,0
n_tsk\set45\n_tsk_4.py,n_tsk,45,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,15,92.000005,138.000001,47.200002,1,1,1045,0
n_tsk\set45\n_tsk_6.py,n_tsk,45,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,17,91.999999,137.999997,47.199999,1,1,1045,0
n_tsk\set45\n_tsk_8.py,n_tsk,45,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,26,92.000005,138.000001,47.200002,1,1,1045,0
n_tsk\set45\n_tsk_10.py,n_tsk,45,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,32,91.999995,137.999998,47.199998,1,1,1045,0
n_tsk\set45\n_tsk_12.py,n_tsk,45,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599993,80,34,91.999994,137.99999,47.199997,1,1,1045,0
n_tsk\set46\n_tsk_4.py,n_tsk,46,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,15,92.000003,138.000006,44.085716,1,1,1046,0
n_tsk\set46\n_tsk_6.py,n_tsk,46,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,21,92.0,137.999993,44.085714,1,1,1046,0
n_tsk\set46\n_tsk_8.py,n_tsk,46,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,33,92.0,138.000006,44.085714,1,1,1046,0
n_tsk\set46\n_tsk_10.py,n_tsk,46,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,45,92.000003,138.000006,44.085716,1,1,1046,0
n_tsk\set46\n_tsk_12.py,n_tsk,46,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,49,91.999993,137.999994,44.085711,1,1,1046,0
n_tsk\set47\n_tsk_4.py,n_tsk,47,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,15,92.000001,138.000003,44.000001,1,1,1047,0
n_tsk\set47\n_tsk_6.py,n_tsk,47,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,20,91.999999,138.000002,43.999999,1,1,1047,0
n_tsk\set47\n_tsk_8.py,n_tsk,47,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,26,92.000005,138.000005,44.000002,1,1,1047,0
n_tsk\set47\n_tsk_10.py,n_tsk,47,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,38,91.999997,137.999992,43.999998,1,1,1047,0
n_tsk\set47\n_tsk_12.py,n_tsk,47,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600021,80,54,92.000016,138.00003,44.000008,1,1,1047,0
n_tsk\set48\n_tsk_4.py,n_tsk,48,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,15,92.000002,137.999997,42.800001,1,1,1048,0
n_tsk\set48\n_tsk_6.py,n_tsk,48,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,21,91.999999,137.999998,42.799999,1,1,1048,0
n_tsk\set48\n_tsk_8.py,n_tsk,48,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600007,80,30,92.000009,138.00001,42.800004,1,1,1048,0
n_tsk\set48\n_tsk_10.py,n_tsk,48,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,32,92.000003,138.000003,42.800002,1,1,1048,0
n_tsk\set48\n_tsk_12.py,n_tsk,48,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,44,92.000002,137.999995,42.800001,1,1,1048,0
n_tsk\set49\n_tsk_4.py,n_tsk,49,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,15,92.000002,138.000002,47.200001,1,1,1049,0
n_tsk\set49\n_tsk_6.py,n_tsk,49,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,18,91.999994,137.999993,47.199997,1,1,1049,0
n_tsk\set49\n_tsk_8.py,n_tsk,49,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600007,80,24,92.000007,138.00001,47.200004,1,1,1049,0
n_tsk\set49\n_tsk_10.py,n_tsk,49,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599993,80,40,91.999999,137.99999,47.199999,1,1,1049,0
n_tsk\set49\n_tsk_12.py,n_tsk,49,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600009,80,56,92.000008,138.000013,47.200004,1,1,1049,0
n_tsk\set50\n_tsk_4.py,n_tsk,50,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,15,92.0,137.999999,46.018182,1,1,1050,0
n_tsk\set50\n_tsk_6.py,n_tsk,50,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,27,91.999995,137.999997,46.01818,1,1,1050,0
n_tsk\set50\n_tsk_8.py,n_tsk,50,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,36,91.999998,137.999995,46.018181,1,1,1050,0
n_tsk\set50\n_tsk_10.py,n_tsk,50,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599987,80,38,91.99999,137.999982,46.018177,1,1,1050,0
n_tsk\set50\n_tsk_12.py,n_tsk,50,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,41,91.999994,137.999992,46.018179,1,1,1050,0
n_tsk\set51\n_tsk_4.py,n_tsk,51,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,15,92.000001,137.999999,44.000001,1,1,1051,0
n_tsk\set51\n_tsk_6.py,n_tsk,51,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,18,92.0,138.000001,44.0,1,1,1051,0
n_tsk\set51\n_tsk_8.py,n_tsk,51,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,34,91.999988,137.999997,43.999994,1,1,1051,0
n_tsk\set51\n_tsk_10.py,n_tsk,51,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,39,91.999999,137.999994,43.999999,1,1,1051,0
n_tsk\set51\n_tsk_12.py,n_tsk,51,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599993,80,44,91.999997,137.99999,43.999998,1,1,1051,0
n_tsk\set52\n_tsk_4.py,n_tsk,52,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,15,92.000002,138.000001,42.800001,1,1,1052,0
n_tsk\set52\n_tsk_6.py,n_tsk,52,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,17,92.0,137.999994,42.8,1,1,1052,0
n_tsk\set52\n_tsk_8.py,n_tsk,52,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,23,91.999998,138.000006,42.799999,1,1,1052,0
n_tsk\set52\n_tsk_10.py,n_tsk,52,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,32,91.999999,138.000001,42.799999,1,1,1052,0
n_tsk\set52\n_tsk_12.py,n_tsk,52,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,37,92.0,137.999991,42.8,1,1,1052,0
n_tsk\set53\n_tsk_4.py,n_tsk,53,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,15,92.0,137.999989,46.018182,1,1,1053,0
n_tsk\set53\n_tsk_6.py,n_tsk,53,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.59999,80,21,91.999997,137.999985,46.01818,1,1,1053,0
n_tsk\set53\n_tsk_8.py,n_tsk,53,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,24,91.999998,138.0,46.018181,1,1,1053,0
n_tsk\set53\n_tsk_10.py,n_tsk,53,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600008,80,36,91.999999,138.000011,46.018181,1,1,1053,0
n_tsk\set53\n_tsk_12.py,n_tsk,53,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,45,92.000005,137.999999,46.018184,1,1,1053,0
n_tsk\set54\n_tsk_4.py,n_tsk,54,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,15,91.999997,137.999999,44.085713,1,1,1054,0
n_tsk\set54\n_tsk_6.py,n_tsk,54,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,21,92.000002,138.000007,44.085715,1,1,1054,0
n_tsk\set54\n_tsk_8.py,n_tsk,54,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600008,80,24,92.000001,138.000011,44.085715,1,1,1054,0
n_tsk\set54\n_tsk_10.py,n_tsk,54,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,36,91.999998,137.999999,44.085713,1,1,1054,0
n_tsk\set54\n_tsk_12.py,n_tsk,54,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599987,80,44,91.999994,137.999982,44.085712,1,1,1054,0
n_tsk\set55\n_tsk_4.py,n_tsk,55,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,15,91.999997,138.000003,44.085713,1,1,1055,0
n_tsk\set55\n_tsk_6.py,n_tsk,55,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,17,92.000001,137.999993,44.085715,1,1,1055,0
n_tsk\set55\n_tsk_8.py,n_tsk,55,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,19,92.0,138.000005,44.085714,1,1,1055,0
n_tsk\set55\n_tsk_10.py,n_tsk,55,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599993,80,29,91.999993,137.99999,44.085711,1,1,1055,0
n_tsk\set55\n_tsk_12.py,n_tsk,55,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,35,91.999998,137.999988,44.085713,1,1,1055,0
n_tsk\set56\n_tsk_4.py,n_tsk,56,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,15,92.000003,137.999999,42.800002,1,1,1056,0
n_tsk\set56\n_tsk_6.py,n_tsk,56,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,20,92.000003,137.999999,42.800002,1,1,1056,0
n_tsk\set56\n_tsk_8.py,n_tsk,56,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,29,92.000006,138.000005,42.800003,1,1,1056,0
