file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
energy_rho\LL\set41\rho_0.50.py,energy_rho,LL,41,rho,0.50,0.5,46.000005,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_0.60.py,energy_rho,LL,41,rho,0.60,0.6,47.840005,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_0.70.py,energy_rho,LL,41,rho,0.70,0.7,49.680006,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_0.80.py,energy_rho,LL,41,rho,0.80,0.8,51.520006,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_0.90.py,energy_rho,LL,41,rho,0.90,0.9,53.360006,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_1.00.py,energy_rho,LL,41,rho,1.00,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_1.10.py,energy_rho,LL,41,rho,1.10,1.1,57.040007,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_1.20.py,energy_rho,LL,41,rho,1.20,1.2,58.880008,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_1.30.py,energy_rho,LL,41,rho,1.30,1.3,60.720008,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_1.40.py,energy_rho,LL,41,rho,1.40,1.4,62.560009,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set41\rho_1.50.py,energy_rho,LL,41,rho,1.50,1.5,64.400009,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
energy_rho\LL\set42\rho_0.00.py,energy_rho,LL,42,rho,0.00,0.0,36.800005,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.10.py,energy_rho,LL,42,rho,0.10,0.1,38.640005,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.20.py,energy_rho,LL,42,rho,0.20,0.2,40.480005,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.30.py,energy_rho,LL,42,rho,0.30,0.3,42.320006,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.40.py,energy_rho,LL,42,rho,0.40,0.4,44.160006,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.50.py,energy_rho,LL,42,rho,0.50,0.5,46.000006,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.60.py,energy_rho,LL,42,rho,0.60,0.6,47.840007,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.70.py,energy_rho,LL,42,rho,0.70,0.7,49.680007,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.80.py,energy_rho,LL,42,rho,0.80,0.8,51.520007,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_0.90.py,energy_rho,LL,42,rho,0.90,0.9,53.360008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_1.00.py,energy_rho,LL,42,rho,1.00,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_1.10.py,energy_rho,LL,42,rho,1.10,1.1,57.040008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_1.20.py,energy_rho,LL,42,rho,1.20,1.2,58.880009,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_1.30.py,energy_rho,LL,42,rho,1.30,1.3,60.720009,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_1.40.py,energy_rho,LL,42,rho,1.40,1.4,62.560009,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set42\rho_1.50.py,energy_rho,LL,42,rho,1.50,1.5,64.40001,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
energy_rho\LL\set43\rho_0.00.py,energy_rho,LL,43,rho,0.00,0.0,36.799999,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.10.py,energy_rho,LL,43,rho,0.10,0.1,38.639999,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.20.py,energy_rho,LL,43,rho,0.20,0.2,40.479999,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.30.py,energy_rho,LL,43,rho,0.30,0.3,42.319999,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.40.py,energy_rho,LL,43,rho,0.40,0.4,44.159999,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.50.py,energy_rho,LL,43,rho,0.50,0.5,45.999999,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.60.py,energy_rho,LL,43,rho,0.60,0.6,47.84,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.70.py,energy_rho,LL,43,rho,0.70,0.7,49.68,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.80.py,energy_rho,LL,43,rho,0.80,0.8,51.52,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_0.90.py,energy_rho,LL,43,rho,0.90,0.9,53.36,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_1.00.py,energy_rho,LL,43,rho,1.00,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_1.10.py,energy_rho,LL,43,rho,1.10,1.1,57.04,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_1.20.py,energy_rho,LL,43,rho,1.20,1.2,58.88,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_1.30.py,energy_rho,LL,43,rho,1.30,1.3,60.72,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_1.40.py,energy_rho,LL,43,rho,1.40,1.4,62.56,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set43\rho_1.50.py,energy_rho,LL,43,rho,1.50,1.5,64.400001,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
energy_rho\LL\set44\rho_0.00.py,energy_rho,LL,44,rho,0.00,0.0,36.799998,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.10.py,energy_rho,LL,44,rho,0.10,0.1,38.639998,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.20.py,energy_rho,LL,44,rho,0.20,0.2,40.479998,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.30.py,energy_rho,LL,44,rho,0.30,0.3,42.319998,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.40.py,energy_rho,LL,44,rho,0.40,0.4,44.159999,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.50.py,energy_rho,LL,44,rho,0.50,0.5,45.999999,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.60.py,energy_rho,LL,44,rho,0.60,0.6,47.839999,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.70.py,energy_rho,LL,44,rho,0.70,0.7,49.679999,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.80.py,energy_rho,LL,44,rho,0.80,0.8,51.52,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_0.90.py,energy_rho,LL,44,rho,0.90,0.9,53.36,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_1.00.py,energy_rho,LL,44,rho,1.00,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_1.10.py,energy_rho,LL,44,rho,1.10,1.1,57.04,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_1.20.py,energy_rho,LL,44,rho,1.20,1.2,58.88,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_1.30.py,energy_rho,LL,44,rho,1.30,1.3,60.720001,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_1.40.py,energy_rho,LL,44,rho,1.40,1.4,62.560001,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set44\rho_1.50.py,energy_rho,LL,44,rho,1.50,1.5,64.400001,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
energy_rho\LL\set45\rho_0.00.py,energy_rho,LL,45,rho,0.00,0.0,36.800005,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.10.py,energy_rho,LL,45,rho,0.10,0.1,38.640004,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.20.py,energy_rho,LL,45,rho,0.20,0.2,40.480004,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.30.py,energy_rho,LL,45,rho,0.30,0.3,42.320004,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.40.py,energy_rho,LL,45,rho,0.40,0.4,44.160004,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.50.py,energy_rho,LL,45,rho,0.50,0.5,46.000003,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.60.py,energy_rho,LL,45,rho,0.60,0.6,47.840003,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.70.py,energy_rho,LL,45,rho,0.70,0.7,49.680003,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.80.py,energy_rho,LL,45,rho,0.80,0.8,51.520003,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_0.90.py,energy_rho,LL,45,rho,0.90,0.9,53.360003,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_1.00.py,energy_rho,LL,45,rho,1.00,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_1.10.py,energy_rho,LL,45,rho,1.10,1.1,57.040002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_1.20.py,energy_rho,LL,45,rho,1.20,1.2,58.880002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_1.30.py,energy_rho,LL,45,rho,1.30,1.3,60.720002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_1.40.py,energy_rho,LL,45,rho,1.40,1.4,62.560001,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set45\rho_1.50.py,energy_rho,LL,45,rho,1.50,1.5,64.400001,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
energy_rho\LL\set46\rho_0.00.py,energy_rho,LL,46,rho,0.00,0.0,36.800002,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.10.py,energy_rho,LL,46,rho,0.10,0.1,38.640004,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.20.py,energy_rho,LL,46,rho,0.20,0.2,40.480005,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.30.py,energy_rho,LL,46,rho,0.30,0.3,42.320006,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.40.py,energy_rho,LL,46,rho,0.40,0.4,44.160007,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.50.py,energy_rho,LL,46,rho,0.50,0.5,46.000009,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.60.py,energy_rho,LL,46,rho,0.60,0.6,47.84001,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.70.py,energy_rho,LL,46,rho,0.70,0.7,49.680011,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.80.py,energy_rho,LL,46,rho,0.80,0.8,51.520012,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_0.90.py,energy_rho,LL,46,rho,0.90,0.9,53.360014,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_1.00.py,energy_rho,LL,46,rho,1.00,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_1.10.py,energy_rho,LL,46,rho,1.10,1.1,57.040016,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_1.20.py,energy_rho,LL,46,rho,1.20,1.2,58.880017,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_1.30.py,energy_rho,LL,46,rho,1.30,1.3,60.720019,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_1.40.py,energy_rho,LL,46,rho,1.40,1.4,62.56002,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set46\rho_1.50.py,energy_rho,LL,46,rho,1.50,1.5,64.400021,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
energy_rho\LL\set47\rho_0.00.py,energy_rho,LL,47,rho,0.00,0.0,36.799997,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.10.py,energy_rho,LL,47,rho,0.10,0.1,38.639996,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.20.py,energy_rho,LL,47,rho,0.20,0.2,40.479995,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.30.py,energy_rho,LL,47,rho,0.30,0.3,42.319994,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.40.py,energy_rho,LL,47,rho,0.40,0.4,44.159994,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.50.py,energy_rho,LL,47,rho,0.50,0.5,45.999993,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.60.py,energy_rho,LL,47,rho,0.60,0.6,47.839992,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.70.py,energy_rho,LL,47,rho,0.70,0.7,49.679992,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.80.py,energy_rho,LL,47,rho,0.80,0.8,51.519991,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_0.90.py,energy_rho,LL,47,rho,0.90,0.9,53.35999,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_1.00.py,energy_rho,LL,47,rho,1.00,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_1.10.py,energy_rho,LL,47,rho,1.10,1.1,57.039989,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_1.20.py,energy_rho,LL,47,rho,1.20,1.2,58.879988,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_1.30.py,energy_rho,LL,47,rho,1.30,1.3,60.719988,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_1.40.py,energy_rho,LL,47,rho,1.40,1.4,62.559987,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set47\rho_1.50.py,energy_rho,LL,47,rho,1.50,1.5,64.399986,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
energy_rho\LL\set48\rho_0.00.py,energy_rho,LL,48,rho,0.00,0.0,36.8,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.10.py,energy_rho,LL,48,rho,0.10,0.1,38.64,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.20.py,energy_rho,LL,48,rho,0.20,0.2,40.480001,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.30.py,energy_rho,LL,48,rho,0.30,0.3,42.320001,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.40.py,energy_rho,LL,48,rho,0.40,0.4,44.160002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.50.py,energy_rho,LL,48,rho,0.50,0.5,46.000002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.60.py,energy_rho,LL,48,rho,0.60,0.6,47.840003,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.70.py,energy_rho,LL,48,rho,0.70,0.7,49.680003,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.80.py,energy_rho,LL,48,rho,0.80,0.8,51.520004,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_0.90.py,energy_rho,LL,48,rho,0.90,0.9,53.360004,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_1.00.py,energy_rho,LL,48,rho,1.00,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_1.10.py,energy_rho,LL,48,rho,1.10,1.1,57.040005,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_1.20.py,energy_rho,LL,48,rho,1.20,1.2,58.880006,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_1.30.py,energy_rho,LL,48,rho,1.30,1.3,60.720006,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_1.40.py,energy_rho,LL,48,rho,1.40,1.4,62.560006,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set48\rho_1.50.py,energy_rho,LL,48,rho,1.50,1.5,64.400007,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
energy_rho\LL\set49\rho_0.00.py,energy_rho,LL,49,rho,0.00,0.0,36.8,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.10.py,energy_rho,LL,49,rho,0.10,0.1,38.64,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.20.py,energy_rho,LL,49,rho,0.20,0.2,40.480001,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.30.py,energy_rho,LL,49,rho,0.30,0.3,42.320001,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.40.py,energy_rho,LL,49,rho,0.40,0.4,44.160002,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.50.py,energy_rho,LL,49,rho,0.50,0.5,46.000002,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.60.py,energy_rho,LL,49,rho,0.60,0.6,47.840003,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.70.py,energy_rho,LL,49,rho,0.70,0.7,49.680003,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.80.py,energy_rho,LL,49,rho,0.80,0.8,51.520004,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_0.90.py,energy_rho,LL,49,rho,0.90,0.9,53.360004,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_1.00.py,energy_rho,LL,49,rho,1.00,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_1.10.py,energy_rho,LL,49,rho,1.10,1.1,57.040005,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_1.20.py,energy_rho,LL,49,rho,1.20,1.2,58.880006,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_1.30.py,energy_rho,LL,49,rho,1.30,1.3,60.720006,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_1.40.py,energy_rho,LL,49,rho,1.40,1.4,62.560006,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set49\rho_1.50.py,energy_rho,LL,49,rho,1.50,1.5,64.400007,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
energy_rho\LL\set50\rho_0.00.py,energy_rho,LL,50,rho,0.00,0.0,36.799997,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.10.py,energy_rho,LL,50,rho,0.10,0.1,38.639996,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.20.py,energy_rho,LL,50,rho,0.20,0.2,40.479995,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.30.py,energy_rho,LL,50,rho,0.30,0.3,42.319994,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.40.py,energy_rho,LL,50,rho,0.40,0.4,44.159993,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.50.py,energy_rho,LL,50,rho,0.50,0.5,45.999992,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.60.py,energy_rho,LL,50,rho,0.60,0.6,47.839991,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.70.py,energy_rho,LL,50,rho,0.70,0.7,49.67999,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.80.py,energy_rho,LL,50,rho,0.80,0.8,51.519989,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_0.90.py,energy_rho,LL,50,rho,0.90,0.9,53.359988,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_1.00.py,energy_rho,LL,50,rho,1.00,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_1.10.py,energy_rho,LL,50,rho,1.10,1.1,57.039986,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_1.20.py,energy_rho,LL,50,rho,1.20,1.2,58.879986,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
energy_rho\LL\set50\rho_1.30.py,energy_rho,LL,50,rho,1.30,1.3,60.719985,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
