file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
util_success\success\set16\util_per_core_1.10.py,util_success,success,16,util_per_core,1.10,1.0,263.119994,2,8,8,1.1,0.3,2.2,0.66,80,28,202.399994,263.119994,0,1016,0
util_success\success\set17\util_per_core_0.30.py,util_success,success,17,util_per_core,0.30,1.0,71.759997,2,8,8,0.3,0.3,0.6,0.18,80,27,55.199994,71.759997,1,1017,0
util_success\success\set17\util_per_core_0.40.py,util_success,success,17,util_per_core,0.40,1.0,95.679992,2,8,8,0.4,0.3,0.8,0.24,80,27,73.600003,95.679992,1,1017,0
util_success\success\set17\util_per_core_0.50.py,util_success,success,17,util_per_core,0.50,1.0,119.599994,2,8,8,0.5,0.3,1.0,0.3,80,27,92.000003,119.599994,1,1017,0
util_success\success\set17\util_per_core_0.60.py,util_success,success,17,util_per_core,0.60,1.0,143.519999,2,8,8,0.6,0.3,1.2,0.36,80,27,110.400001,143.519999,1,1017,0
util_success\success\set17\util_per_core_0.70.py,util_success,success,17,util_per_core,0.70,1.0,167.439999,2,8,8,0.7,0.3,1.4,0.42,80,27,128.800001,167.439999,1,1017,0
util_success\success\set17\util_per_core_0.80.py,util_success,success,17,util_per_core,0.80,1.0,191.359991,2,8,8,0.8,0.3,1.6,0.48,80,27,147.199998,191.359991,1,1017,0
util_success\success\set17\util_per_core_0.90.py,util_success,success,17,util_per_core,0.90,1.0,215.279989,2,8,8,0.9,0.3,1.8,0.54,80,27,165.599995,215.279989,1,1017,0
util_success\success\set17\util_per_core_1.00.py,util_success,success,17,util_per_core,1.00,1.0,239.199997,2,8,8,1.0,0.3,2.0,0.6,80,22,183.999998,239.199997,0,1017,0
util_success\success\set17\util_per_core_1.10.py,util_success,success,17,util_per_core,1.10,1.0,263.119998,2,8,8,1.1,0.3,2.2,0.66,80,24,202.400002,263.119998,0,1017,0
util_success\success\set18\util_per_core_0.30.py,util_success,success,18,util_per_core,0.30,1.0,71.759994,2,8,8,0.3,0.3,0.6,0.18,80,32,55.199999,71.759994,1,1018,0
util_success\success\set18\util_per_core_0.40.py,util_success,success,18,util_per_core,0.40,1.0,95.680006,2,8,8,0.4,0.3,0.8,0.24,80,32,73.600005,95.680006,1,1018,0
util_success\success\set18\util_per_core_0.50.py,util_success,success,18,util_per_core,0.50,1.0,119.600003,2,8,8,0.5,0.3,1.0,0.3,80,32,91.999998,119.600003,1,1018,0
util_success\success\set18\util_per_core_0.60.py,util_success,success,18,util_per_core,0.60,1.0,143.520003,2,8,8,0.6,0.3,1.2,0.36,80,32,110.399994,143.520003,1,1018,0
util_success\success\set18\util_per_core_0.70.py,util_success,success,18,util_per_core,0.70,1.0,167.440003,2,8,8,0.7,0.3,1.4,0.42,80,32,128.800003,167.440003,1,1018,0
util_success\success\set18\util_per_core_0.80.py,util_success,success,18,util_per_core,0.80,1.0,191.359979,2,8,8,0.8,0.3,1.6,0.48,80,32,147.199998,191.359979,1,1018,0
util_success\success\set18\util_per_core_0.90.py,util_success,success,18,util_per_core,0.90,1.0,215.280011,2,8,8,0.9,0.3,1.8,0.54,80,25,165.599998,215.280011,1,1018,0
util_success\success\set18\util_per_core_1.00.py,util_success,success,18,util_per_core,1.00,1.0,239.199999,2,8,8,1.0,0.3,2.0,0.6,80,24,184.000001,239.199999,0,1018,0
util_success\success\set18\util_per_core_1.10.py,util_success,success,18,util_per_core,1.10,1.0,263.120009,2,8,8,1.1,0.3,2.2,0.66,80,36,202.400005,263.120009,0,1018,0
util_success\success\set19\util_per_core_0.30.py,util_success,success,19,util_per_core,0.30,1.0,71.759994,2,8,8,0.3,0.3,0.6,0.18,80,21,55.199994,71.759994,1,1019,0
util_success\success\set19\util_per_core_0.40.py,util_success,success,19,util_per_core,0.40,1.0,95.680002,2,8,8,0.4,0.3,0.8,0.24,80,21,73.600005,95.680002,1,1019,0
util_success\success\set19\util_per_core_0.50.py,util_success,success,19,util_per_core,0.50,1.0,119.6,2,8,8,0.5,0.3,1.0,0.3,80,21,92.000001,119.6,1,1019,0
util_success\success\set19\util_per_core_0.60.py,util_success,success,19,util_per_core,0.60,1.0,143.519998,2,8,8,0.6,0.3,1.2,0.36,80,21,110.400001,143.519998,1,1019,0
util_success\success\set19\util_per_core_0.70.py,util_success,success,19,util_per_core,0.70,1.0,167.439989,2,8,8,0.7,0.3,1.4,0.42,80,29,128.799993,167.439989,1,1019,0
util_success\success\set19\util_per_core_0.80.py,util_success,success,19,util_per_core,0.80,1.0,191.359997,2,8,8,0.8,0.3,1.6,0.48,80,29,147.19999,191.359997,1,1019,0
util_success\success\set19\util_per_core_0.90.py,util_success,success,19,util_per_core,0.90,1.0,215.280005,2,8,8,0.9,0.3,1.8,0.54,80,29,165.599991,215.280005,1,1019,0
util_success\success\set19\util_per_core_1.00.py,util_success,success,19,util_per_core,1.00,1.0,239.200002,2,8,8,1.0,0.3,2.0,0.6,80,29,184.000006,239.200002,0,1019,0
util_success\success\set19\util_per_core_1.10.py,util_success,success,19,util_per_core,1.10,1.0,263.120003,2,8,8,1.1,0.3,2.2,0.66,80,29,202.400009,263.120003,0,1019,0
util_success\success\set20\util_per_core_0.30.py,util_success,success,20,util_per_core,0.30,1.0,71.760023,2,8,8,0.3,0.3,0.6,0.18,80,28,55.200007,71.760023,1,1020,0
util_success\success\set20\util_per_core_0.40.py,util_success,success,20,util_per_core,0.40,1.0,95.680005,2,8,8,0.4,0.3,0.8,0.24,80,28,73.600001,95.680005,1,1020,0
util_success\success\set20\util_per_core_0.50.py,util_success,success,20,util_per_core,0.50,1.0,119.600016,2,8,8,0.5,0.3,1.0,0.3,80,28,92.000007,119.600016,1,1020,0
util_success\success\set20\util_per_core_0.60.py,util_success,success,20,util_per_core,0.60,1.0,143.520002,2,8,8,0.6,0.3,1.2,0.36,80,28,110.400001,143.520002,1,1020,0
util_success\success\set20\util_per_core_0.70.py,util_success,success,20,util_per_core,0.70,1.0,167.439978,2,8,8,0.7,0.3,1.4,0.42,80,28,128.799997,167.439978,1,1020,0
util_success\success\set20\util_per_core_0.80.py,util_success,success,20,util_per_core,0.80,1.0,191.359989,2,8,8,0.8,0.3,1.6,0.48,80,28,147.199992,191.359989,1,1020,0
util_success\success\set20\util_per_core_0.90.py,util_success,success,20,util_per_core,0.90,1.0,215.279998,2,8,8,0.9,0.3,1.8,0.54,80,28,165.599999,215.279998,1,1020,0
util_success\success\set20\util_per_core_1.00.py,util_success,success,20,util_per_core,1.00,1.0,239.200014,2,8,8,1.0,0.3,2.0,0.6,80,29,183.999997,239.200014,0,1020,0
util_success\success\set20\util_per_core_1.10.py,util_success,success,20,util_per_core,1.10,1.0,263.119986,2,8,8,1.1,0.3,2.2,0.66,80,34,202.399992,263.119986,0,1020,0
util_success\success\set21\util_per_core_0.30.py,util_success,success,21,util_per_core,0.30,1.0,71.759984,2,8,8,0.3,0.3,0.6,0.18,80,34,55.199998,71.759984,1,1021,0
util_success\success\set21\util_per_core_0.40.py,util_success,success,21,util_per_core,0.40,1.0,95.680008,2,8,8,0.4,0.3,0.8,0.24,80,34,73.599999,95.680008,1,1021,0
util_success\success\set21\util_per_core_0.50.py,util_success,success,21,util_per_core,0.50,1.0,119.600012,2,8,8,0.5,0.3,1.0,0.3,80,34,92.000013,119.600012,1,1021,0
util_success\success\set21\util_per_core_0.60.py,util_success,success,21,util_per_core,0.60,1.0,143.52001,2,8,8,0.6,0.3,1.2,0.36,80,34,110.400005,143.52001,1,1021,0
util_success\success\set21\util_per_core_0.70.py,util_success,success,21,util_per_core,0.70,1.0,167.440001,2,8,8,0.7,0.3,1.4,0.42,80,34,128.800005,167.440001,1,1021,0
util_success\success\set21\util_per_core_0.80.py,util_success,success,21,util_per_core,0.80,1.0,191.359998,2,8,8,0.8,0.3,1.6,0.48,80,34,147.199999,191.359998,1,1021,0
util_success\success\set21\util_per_core_0.90.py,util_success,success,21,util_per_core,0.90,1.0,215.280003,2,8,8,0.9,0.3,1.8,0.54,80,34,165.600002,215.280003,1,1021,0
util_success\success\set21\util_per_core_1.00.py,util_success,success,21,util_per_core,1.00,1.0,239.19999,2,8,8,1.0,0.3,2.0,0.6,80,34,183.999992,239.19999,0,1021,0
util_success\success\set21\util_per_core_1.10.py,util_success,success,21,util_per_core,1.10,1.0,263.12001,2,8,8,1.1,0.3,2.2,0.66,80,25,202.399994,263.12001,0,1021,0
util_success\success\set22\util_per_core_0.30.py,util_success,success,22,util_per_core,0.30,1.0,71.760003,2,8,8,0.3,0.3,0.6,0.18,80,30,55.2,71.760003,1,1022,0
util_success\success\set22\util_per_core_0.40.py,util_success,success,22,util_per_core,0.40,1.0,95.680009,2,8,8,0.4,0.3,0.8,0.24,80,30,73.600002,95.680009,1,1022,0
util_success\success\set22\util_per_core_0.50.py,util_success,success,22,util_per_core,0.50,1.0,119.600009,2,8,8,0.5,0.3,1.0,0.3,80,30,92.000002,119.600009,1,1022,0
util_success\success\set22\util_per_core_0.60.py,util_success,success,22,util_per_core,0.60,1.0,143.520003,2,8,8,0.6,0.3,1.2,0.36,80,30,110.400005,143.520003,1,1022,0
util_success\success\set22\util_per_core_0.70.py,util_success,success,22,util_per_core,0.70,1.0,167.439997,2,8,8,0.7,0.3,1.4,0.42,80,30,128.799997,167.439997,1,1022,0
util_success\success\set22\util_per_core_0.80.py,util_success,success,22,util_per_core,0.80,1.0,191.359999,2,8,8,0.8,0.3,1.6,0.48,80,30,147.199991,191.359999,1,1022,0
util_success\success\set22\util_per_core_0.90.py,util_success,success,22,util_per_core,0.90,1.0,215.28001,2,8,8,0.9,0.3,1.8,0.54,80,30,165.599993,215.28001,1,1022,0
util_success\success\set22\util_per_core_1.00.py,util_success,success,22,util_per_core,1.00,1.0,239.200003,2,8,8,1.0,0.3,2.0,0.6,80,43,184.000007,239.200003,0,1022,0
util_success\success\set22\util_per_core_1.10.py,util_success,success,22,util_per_core,1.10,1.0,263.119999,2,8,8,1.1,0.3,2.2,0.66,80,43,202.400005,263.119999,0,1022,0
util_success\success\set23\util_per_core_0.30.py,util_success,success,23,util_per_core,0.30,1.0,71.76001,2,8,8,0.3,0.3,0.6,0.18,80,21,55.200002,71.76001,1,1023,0
util_success\success\set23\util_per_core_0.40.py,util_success,success,23,util_per_core,0.40,1.0,95.680006,2,8,8,0.4,0.3,0.8,0.24,80,21,73.600003,95.680006,1,1023,0
util_success\success\set23\util_per_core_0.50.py,util_success,success,23,util_per_core,0.50,1.0,119.600001,2,8,8,0.5,0.3,1.0,0.3,80,35,92.000001,119.600001,1,1023,0
util_success\success\set23\util_per_core_0.60.py,util_success,success,23,util_per_core,0.60,1.0,143.520003,2,8,8,0.6,0.3,1.2,0.36,80,35,110.400001,143.520003,1,1023,0
util_success\success\set23\util_per_core_0.70.py,util_success,success,23,util_per_core,0.70,1.0,167.439994,2,8,8,0.7,0.3,1.4,0.42,80,35,128.800001,167.439994,1,1023,0
util_success\success\set23\util_per_core_0.80.py,util_success,success,23,util_per_core,0.80,1.0,191.360014,2,8,8,0.8,0.3,1.6,0.48,80,39,147.199999,191.360014,1,1023,0
util_success\success\set23\util_per_core_0.90.py,util_success,success,23,util_per_core,0.90,1.0,215.280012,2,8,8,0.9,0.3,1.8,0.54,80,39,165.60001,215.280012,1,1023,0
util_success\success\set23\util_per_core_1.00.py,util_success,success,23,util_per_core,1.00,1.0,239.200008,2,8,8,1.0,0.3,2.0,0.6,80,39,183.999991,239.200008,0,1023,0
util_success\success\set23\util_per_core_1.10.py,util_success,success,23,util_per_core,1.10,1.0,263.119979,2,8,8,1.1,0.3,2.2,0.66,80,39,202.399989,263.119979,0,1023,0
util_success\success\set24\util_per_core_0.30.py,util_success,success,24,util_per_core,0.30,1.0,71.759985,2,8,8,0.3,0.3,0.6,0.18,80,30,55.199993,71.759985,1,1024,0
util_success\success\set24\util_per_core_0.40.py,util_success,success,24,util_per_core,0.40,1.0,95.680003,2,8,8,0.4,0.3,0.8,0.24,80,30,73.600006,95.680003,1,1024,0
util_success\success\set24\util_per_core_0.50.py,util_success,success,24,util_per_core,0.50,1.0,119.599997,2,8,8,0.5,0.3,1.0,0.3,80,30,91.999995,119.599997,1,1024,0
util_success\success\set24\util_per_core_0.60.py,util_success,success,24,util_per_core,0.60,1.0,143.520003,2,8,8,0.6,0.3,1.2,0.36,80,47,110.400001,143.520003,1,1024,0
util_success\success\set24\util_per_core_0.70.py,util_success,success,24,util_per_core,0.70,1.0,167.439987,2,8,8,0.7,0.3,1.4,0.42,80,47,128.799999,167.439987,1,1024,0
util_success\success\set24\util_per_core_0.80.py,util_success,success,24,util_per_core,0.80,1.0,191.359992,2,8,8,0.8,0.3,1.6,0.48,80,47,147.19999,191.359992,1,1024,0
util_success\success\set24\util_per_core_0.90.py,util_success,success,24,util_per_core,0.90,1.0,215.280007,2,8,8,0.9,0.3,1.8,0.54,80,36,165.599995,215.280007,1,1024,0
util_success\success\set24\util_per_core_1.00.py,util_success,success,24,util_per_core,1.00,1.0,239.200015,2,8,8,1.0,0.3,2.0,0.6,80,36,184.000008,239.200015,0,1024,0
util_success\success\set24\util_per_core_1.10.py,util_success,success,24,util_per_core,1.10,1.0,263.119998,2,8,8,1.1,0.3,2.2,0.66,80,29,202.400002,263.119998,0,1024,0
util_success\success\set25\util_per_core_0.30.py,util_success,success,25,util_per_core,0.30,1.0,71.76,2,8,8,0.3,0.3,0.6,0.18,80,31,55.2,71.76,1,1025,0
util_success\success\set25\util_per_core_0.40.py,util_success,success,25,util_per_core,0.40,1.0,95.680006,2,8,8,0.4,0.3,0.8,0.24,80,31,73.600002,95.680006,1,1025,0
util_success\success\set25\util_per_core_0.50.py,util_success,success,25,util_per_core,0.50,1.0,119.600006,2,8,8,0.5,0.3,1.0,0.3,80,31,91.999999,119.600006,1,1025,0
util_success\success\set25\util_per_core_0.60.py,util_success,success,25,util_per_core,0.60,1.0,143.519999,2,8,8,0.6,0.3,1.2,0.36,80,31,110.400002,143.519999,1,1025,0
util_success\success\set25\util_per_core_0.70.py,util_success,success,25,util_per_core,0.70,1.0,167.440003,2,8,8,0.7,0.3,1.4,0.42,80,31,128.799993,167.440003,1,1025,0
util_success\success\set25\util_per_core_0.80.py,util_success,success,25,util_per_core,0.80,1.0,191.36001,2,8,8,0.8,0.3,1.6,0.48,80,41,147.199995,191.36001,1,1025,0
util_success\success\set25\util_per_core_0.90.py,util_success,success,25,util_per_core,0.90,1.0,215.280006,2,8,8,0.9,0.3,1.8,0.54,80,31,165.599995,215.280006,1,1025,0
util_success\success\set25\util_per_core_1.00.py,util_success,success,25,util_per_core,1.00,1.0,239.199997,2,8,8,1.0,0.3,2.0,0.6,80,37,184.0,239.199997,0,1025,0
util_success\success\set25\util_per_core_1.10.py,util_success,success,25,util_per_core,1.10,1.0,263.120008,2,8,8,1.1,0.3,2.2,0.66,80,37,202.400006,263.120008,0,1025,0
util_success\success\set26\util_per_core_0.30.py,util_success,success,26,util_per_core,0.30,1.0,71.760008,2,8,8,0.3,0.3,0.6,0.18,80,34,55.200001,71.760008,1,1026,0
util_success\success\set26\util_per_core_0.40.py,util_success,success,26,util_per_core,0.40,1.0,95.679971,2,8,8,0.4,0.3,0.8,0.24,80,34,73.599999,95.679971,1,1026,0
util_success\success\set26\util_per_core_0.50.py,util_success,success,26,util_per_core,0.50,1.0,119.59998,2,8,8,0.5,0.3,1.0,0.3,80,34,92.000007,119.59998,1,1026,0
util_success\success\set26\util_per_core_0.60.py,util_success,success,26,util_per_core,0.60,1.0,143.51999,2,8,8,0.6,0.3,1.2,0.36,80,34,110.399993,143.51999,1,1026,0
util_success\success\set26\util_per_core_0.70.py,util_success,success,26,util_per_core,0.70,1.0,167.439984,2,8,8,0.7,0.3,1.4,0.42,80,35,128.799998,167.439984,1,1026,0
util_success\success\set26\util_per_core_0.80.py,util_success,success,26,util_per_core,0.80,1.0,191.359999,2,8,8,0.8,0.3,1.6,0.48,80,35,147.200008,191.359999,1,1026,0
util_success\success\set26\util_per_core_0.90.py,util_success,success,26,util_per_core,0.90,1.0,215.279993,2,8,8,0.9,0.3,1.8,0.54,80,22,165.599997,215.279993,1,1026,0
util_success\success\set26\util_per_core_1.00.py,util_success,success,26,util_per_core,1.00,1.0,239.200005,2,8,8,1.0,0.3,2.0,0.6,80,31,184.000001,239.200005,0,1026,0
util_success\success\set26\util_per_core_1.10.py,util_success,success,26,util_per_core,1.10,1.0,263.119991,2,8,8,1.1,0.3,2.2,0.66,80,33,202.400001,263.119991,0,1026,0
util_success\success\set27\util_per_core_0.30.py,util_success,success,27,util_per_core,0.30,1.0,71.76001,2,8,8,0.3,0.3,0.6,0.18,80,34,55.199995,71.76001,1,1027,0
util_success\success\set27\util_per_core_0.40.py,util_success,success,27,util_per_core,0.40,1.0,95.679999,2,8,8,0.4,0.3,0.8,0.24,80,34,73.6,95.679999,1,1027,0
util_success\success\set27\util_per_core_0.50.py,util_success,success,27,util_per_core,0.50,1.0,119.600013,2,8,8,0.5,0.3,1.0,0.3,80,34,92.000007,119.600013,1,1027,0
util_success\success\set27\util_per_core_0.60.py,util_success,success,27,util_per_core,0.60,1.0,143.51999,2,8,8,0.6,0.3,1.2,0.36,80,40,110.4,143.51999,1,1027,0
util_success\success\set27\util_per_core_0.70.py,util_success,success,27,util_per_core,0.70,1.0,167.440002,2,8,8,0.7,0.3,1.4,0.42,80,40,128.800002,167.440002,1,1027,0
util_success\success\set27\util_per_core_0.80.py,util_success,success,27,util_per_core,0.80,1.0,191.35998,2,8,8,0.8,0.3,1.6,0.48,80,40,147.200005,191.35998,1,1027,0
util_success\success\set27\util_per_core_0.90.py,util_success,success,27,util_per_core,0.90,1.0,215.280009,2,8,8,0.9,0.3,1.8,0.54,80,40,165.6,215.280009,1,1027,0
util_success\success\set27\util_per_core_1.00.py,util_success,success,27,util_per_core,1.00,1.0,239.199974,2,8,8,1.0,0.3,2.0,0.6,80,40,184.000002,239.199974,0,1027,0
util_success\success\set27\util_per_core_1.10.py,util_success,success,27,util_per_core,1.10,1.0,263.119995,2,8,8,1.1,0.3,2.2,0.66,80,39,202.399997,263.119995,0,1027,0
util_success\success\set28\util_per_core_0.30.py,util_success,success,28,util_per_core,0.30,1.0,71.760018,2,8,8,0.3,0.3,0.6,0.18,80,43,55.200006,71.760018,1,1028,0
util_success\success\set28\util_per_core_0.40.py,util_success,success,28,util_per_core,0.40,1.0,95.680012,2,8,8,0.4,0.3,0.8,0.24,80,43,73.600003,95.680012,1,1028,0
util_success\success\set28\util_per_core_0.50.py,util_success,success,28,util_per_core,0.50,1.0,119.599999,2,8,8,0.5,0.3,1.0,0.3,80,43,91.999995,119.599999,1,1028,0
util_success\success\set28\util_per_core_0.60.py,util_success,success,28,util_per_core,0.60,1.0,143.519997,2,8,8,0.6,0.3,1.2,0.36,80,43,110.399998,143.519997,1,1028,0
util_success\success\set28\util_per_core_0.70.py,util_success,success,28,util_per_core,0.70,1.0,167.439991,2,8,8,0.7,0.3,1.4,0.42,80,43,128.79999,167.439991,1,1028,0
util_success\success\set28\util_per_core_0.80.py,util_success,success,28,util_per_core,0.80,1.0,191.359998,2,8,8,0.8,0.3,1.6,0.48,80,43,147.200006,191.359998,1,1028,0
util_success\success\set28\util_per_core_0.90.py,util_success,success,28,util_per_core,0.90,1.0,215.280013,2,8,8,0.9,0.3,1.8,0.54,80,43,165.600003,215.280013,1,1028,0
util_success\success\set28\util_per_core_1.00.py,util_success,success,28,util_per_core,1.00,1.0,239.200001,2,8,8,1.0,0.3,2.0,0.6,80,43,184.000009,239.200001,0,1028,0
util_success\success\set28\util_per_core_1.10.py,util_success,success,28,util_per_core,1.10,1.0,263.120022,2,8,8,1.1,0.3,2.2,0.66,80,43,202.400002,263.120022,0,1028,0
util_success\success\set29\util_per_core_0.30.py,util_success,success,29,util_per_core,0.30,1.0,71.760002,2,8,8,0.3,0.3,0.6,0.18,80,28,55.200003,71.760002,1,1029,0
util_success\success\set29\util_per_core_0.40.py,util_success,success,29,util_per_core,0.40,1.0,95.679993,2,8,8,0.4,0.3,0.8,0.24,80,28,73.600001,95.679993,1,1029,0
util_success\success\set29\util_per_core_0.50.py,util_success,success,29,util_per_core,0.50,1.0,119.6,2,8,8,0.5,0.3,1.0,0.3,80,28,92.000003,119.6,1,1029,0
util_success\success\set29\util_per_core_0.60.py,util_success,success,29,util_per_core,0.60,1.0,143.519984,2,8,8,0.6,0.3,1.2,0.36,80,27,110.4,143.519984,1,1029,0
util_success\success\set29\util_per_core_0.70.py,util_success,success,29,util_per_core,0.70,1.0,167.440007,2,8,8,0.7,0.3,1.4,0.42,80,27,128.799997,167.440007,1,1029,0
util_success\success\set29\util_per_core_0.80.py,util_success,success,29,util_per_core,0.80,1.0,191.360008,2,8,8,0.8,0.3,1.6,0.48,80,27,147.199998,191.360008,1,1029,0
util_success\success\set29\util_per_core_0.90.py,util_success,success,29,util_per_core,0.90,1.0,215.280017,2,8,8,0.9,0.3,1.8,0.54,80,35,165.600006,215.280017,1,1029,0
util_success\success\set29\util_per_core_1.00.py,util_success,success,29,util_per_core,1.00,1.0,239.199998,2,8,8,1.0,0.3,2.0,0.6,80,32,184.000002,239.199998,0,1029,0
util_success\success\set29\util_per_core_1.10.py,util_success,success,29,util_per_core,1.10,1.0,263.119993,2,8,8,1.1,0.3,2.2,0.66,80,33,202.399997,263.119993,0,1029,0
util_success\success\set30\util_per_core_0.30.py,util_success,success,30,util_per_core,0.30,1.0,71.759985,2,8,8,0.3,0.3,0.6,0.18,80,29,55.200006,71.759985,1,1030,0
util_success\success\set30\util_per_core_0.40.py,util_success,success,30,util_per_core,0.40,1.0,95.679994,2,8,8,0.4,0.3,0.8,0.24,80,29,73.599994,95.679994,1,1030,0
util_success\success\set30\util_per_core_0.50.py,util_success,success,30,util_per_core,0.50,1.0,119.60001,2,8,8,0.5,0.3,1.0,0.3,80,29,92.000005,119.60001,1,1030,0
util_success\success\set30\util_per_core_0.60.py,util_success,success,30,util_per_core,0.60,1.0,143.519994,2,8,8,0.6,0.3,1.2,0.36,80,29,110.400002,143.519994,1,1030,0
util_success\success\set30\util_per_core_0.70.py,util_success,success,30,util_per_core,0.70,1.0,167.440001,2,8,8,0.7,0.3,1.4,0.42,80,33,128.8,167.440001,1,1030,0
util_success\success\set30\util_per_core_0.80.py,util_success,success,30,util_per_core,0.80,1.0,191.36,2,8,8,0.8,0.3,1.6,0.48,80,21,147.2,191.36,1,1030,0
util_success\success\set30\util_per_core_0.90.py,util_success,success,30,util_per_core,0.90,1.0,215.28001,2,8,8,0.9,0.3,1.8,0.54,80,26,165.6,215.28001,1,1030,0
util_success\success\set30\util_per_core_1.00.py,util_success,success,30,util_per_core,1.00,1.0,239.200006,2,8,8,1.0,0.3,2.0,0.6,80,27,184.000002,239.200006,0,1030,0
util_success\success\set30\util_per_core_1.10.py,util_success,success,30,util_per_core,1.10,1.0,263.119998,2,8,8,1.1,0.3,2.2,0.66,80,21,202.400002,263.119998,0,1030,0
util_success\success\set31\util_per_core_0.30.py,util_success,success,31,util_per_core,0.30,1.0,71.760009,2,8,8,0.3,0.3,0.6,0.18,80,21,55.200001,71.760009,1,1031,0
util_success\success\set31\util_per_core_0.40.py,util_success,success,31,util_per_core,0.40,1.0,95.68001,2,8,8,0.4,0.3,0.8,0.24,80,21,73.600003,95.68001,1,1031,0
util_success\success\set31\util_per_core_0.50.py,util_success,success,31,util_per_core,0.50,1.0,119.600003,2,8,8,0.5,0.3,1.0,0.3,80,21,92.000005,119.600003,1,1031,0
util_success\success\set31\util_per_core_0.60.py,util_success,success,31,util_per_core,0.60,1.0,143.519994,2,8,8,0.6,0.3,1.2,0.36,80,37,110.400002,143.519994,1,1031,0
util_success\success\set31\util_per_core_0.70.py,util_success,success,31,util_per_core,0.70,1.0,167.440005,2,8,8,0.7,0.3,1.4,0.42,80,37,128.799993,167.440005,1,1031,0
util_success\success\set31\util_per_core_0.80.py,util_success,success,31,util_per_core,0.80,1.0,191.360002,2,8,8,0.8,0.3,1.6,0.48,80,24,147.199998,191.360002,1,1031,0
util_success\success\set31\util_per_core_0.90.py,util_success,success,31,util_per_core,0.90,1.0,215.279985,2,8,8,0.9,0.3,1.8,0.54,80,24,165.599999,215.279985,1,1031,0
util_success\success\set31\util_per_core_1.00.py,util_success,success,31,util_per_core,1.00,1.0,239.2,2,8,8,1.0,0.3,2.0,0.6,80,26,184.000006,239.2,0,1031,0
util_success\success\set31\util_per_core_1.10.py,util_success,success,31,util_per_core,1.10,1.0,263.120002,2,8,8,1.1,0.3,2.2,0.66,80,26,202.400006,263.120002,0,1031,0
util_success\success\set32\util_per_core_0.30.py,util_success,success,32,util_per_core,0.30,1.0,71.759998,2,8,8,0.3,0.3,0.6,0.18,80,31,55.200001,71.759998,1,1032,0
util_success\success\set32\util_per_core_0.40.py,util_success,success,32,util_per_core,0.40,1.0,95.680017,2,8,8,0.4,0.3,0.8,0.24,80,31,73.599999,95.680017,1,1032,0
util_success\success\set32\util_per_core_0.50.py,util_success,success,32,util_per_core,0.50,1.0,119.600021,2,8,8,0.5,0.3,1.0,0.3,80,31,92.000001,119.600021,1,1032,0
util_success\success\set32\util_per_core_0.60.py,util_success,success,32,util_per_core,0.60,1.0,143.519999,2,8,8,0.6,0.3,1.2,0.36,80,31,110.4,143.519999,1,1032,0
util_success\success\set32\util_per_core_0.70.py,util_success,success,32,util_per_core,0.70,1.0,167.439997,2,8,8,0.7,0.3,1.4,0.42,80,31,128.8,167.439997,1,1032,0
util_success\success\set32\util_per_core_0.80.py,util_success,success,32,util_per_core,0.80,1.0,191.35999,2,8,8,0.8,0.3,1.6,0.48,80,29,147.199997,191.35999,1,1032,0
util_success\success\set32\util_per_core_0.90.py,util_success,success,32,util_per_core,0.90,1.0,215.280017,2,8,8,0.9,0.3,1.8,0.54,80,29,165.600003,215.280017,1,1032,0
util_success\success\set32\util_per_core_1.00.py,util_success,success,32,util_per_core,1.00,1.0,239.199991,2,8,8,1.0,0.3,2.0,0.6,80,29,184.000001,239.199991,0,1032,0
util_success\success\set32\util_per_core_1.10.py,util_success,success,32,util_per_core,1.10,1.0,263.119999,2,8,8,1.1,0.3,2.2,0.66,80,29,202.400001,263.119999,0,1032,0
util_success\success\set33\util_per_core_0.30.py,util_success,success,33,util_per_core,0.30,1.0,71.759999,2,8,8,0.3,0.3,0.6,0.18,80,29,55.199999,71.759999,1,1033,0
util_success\success\set33\util_per_core_0.40.py,util_success,success,33,util_per_core,0.40,1.0,95.680009,2,8,8,0.4,0.3,0.8,0.24,80,29,73.600001,95.680009,1,1033,0
util_success\success\set33\util_per_core_0.50.py,util_success,success,33,util_per_core,0.50,1.0,119.600018,2,8,8,0.5,0.3,1.0,0.3,80,29,91.999999,119.600018,1,1033,0
util_success\success\set33\util_per_core_0.60.py,util_success,success,33,util_per_core,0.60,1.0,143.519988,2,8,8,0.6,0.3,1.2,0.36,80,29,110.400001,143.519988,1,1033,0
util_success\success\set33\util_per_core_0.70.py,util_success,success,33,util_per_core,0.70,1.0,167.439984,2,8,8,0.7,0.3,1.4,0.42,80,29,128.799999,167.439984,1,1033,0
util_success\success\set33\util_per_core_0.80.py,util_success,success,33,util_per_core,0.80,1.0,191.35999,2,8,8,0.8,0.3,1.6,0.48,80,29,147.199995,191.35999,1,1033,0
util_success\success\set33\util_per_core_0.90.py,util_success,success,33,util_per_core,0.90,1.0,215.279998,2,8,8,0.9,0.3,1.8,0.54,80,29,165.599999,215.279998,1,1033,0
util_success\success\set33\util_per_core_1.00.py,util_success,success,33,util_per_core,1.00,1.0,239.199994,2,8,8,1.0,0.3,2.0,0.6,80,29,183.999994,239.199994,0,1033,0
